set_name,card_name,release_date,cards_count,bloc_name,img_link
Astres Radieux,adamantin 199 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/199.jpg
Astres Radieux,sica 200 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/200.jpg
Astres Radieux,selena 201 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/201.jpg
Astres Radieux,vitalite de flo 202 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/202.jpg
Astres Radieux,lino 203 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/203.jpg
Astres Radieux,nacchara 204 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/204.jpg
Astres Radieux,cormier 205 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/205.jpg
Astres Radieux,roxanne 206 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/206.jpg
Astres Radieux,belila 207 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/207.jpg
Astres Radieux,palkia forme originelle vstar 208 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/208.jpg
Astres Radieux,clamiral de hisui vstar 209 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/209.jpg
Astres Radieux,dialga forme originelle vstar 210 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/210.jpg
Astres Radieux,ceinture choix 211 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/211.jpg
Astres Radieux,rusti cite 212 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/212.jpg
Astres Radieux,sentier blanche cime 213 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/213.jpg
Astres Radieux,temple de sinnoh 214 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/214.jpg
Astres Radieux,chaussures de randonee 215 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/215.jpg
Astres Radieux,energie double turbo 216 189,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/216.jpg
Astres Radieux,blizzaroi tg01 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/217.jpg
Astres Radieux,pomdrapi tg02 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/218.jpg
Astres Radieux,hyporoi tg03 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/219.jpg
Astres Radieux,beldeneige tg04 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/220.jpg
Astres Radieux,gardevoir tg05 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/221.jpg
Astres Radieux,cerbyllin tg06 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/222.jpg
Astres Radieux,hexadron tg07 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/223.jpg
Astres Radieux,hachecateur tg08 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/224.jpg
Astres Radieux,grahyena tg09 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/225.jpg
Astres Radieux,ixon de galar tg10 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/226.jpg
Astres Radieux,archeodong tg11 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/227.jpg
Astres Radieux,hoothoot tg12 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/228.jpg
Astres Radieux,staross v tg13 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/229.jpg
Astres Radieux,sylveroy cavalier du froid v tg14 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/230.jpg
Astres Radieux,sylveroy cavalier du froid vmax tg15 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/231.jpg
Astres Radieux,artikodin de galar v tg16 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/232.jpg
Astres Radieux,sylveroy cavalier d'effroi v tg17 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/233.jpg
Astres Radieux,sylveroy cavalier d'effroi vmax tg18 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/234.jpg
Astres Radieux,electhor de galar v tg19 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/235.jpg
Astres Radieux,sulfura de galar v tg20 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/236.jpg
Astres Radieux,zacian v tg21 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/237.jpg
Astres Radieux,zamazenta v tg22 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/238.jpg
Astres Radieux,carchacrok v tg23 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/239.jpg
Astres Radieux,alistair tg24 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/240.jpg
Astres Radieux,faiza tg25 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/241.jpg
Astres Radieux,lona tg26 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/242.jpg
Astres Radieux,percy tg27 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/243.jpg
Astres Radieux,peterson tg28 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/244.jpg
Astres Radieux,sylveroy cavalier du froid vmax tg29 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/245.jpg
Astres Radieux,sylveroy cavalier d'effroi vmax tg30 tg30,27/05/2022,246,Épée et Bouclier,//www.pokecardex.com/assets/images/sets/ASR/HD/246.jpg
Base Set 2,alakazam 1 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/1.jpg
Base Set 2,tortank 2 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/2.jpg
Base Set 2,leveinard 3 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/3.jpg
Base Set 2,dracaufeu 4 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/4.jpg
Base Set 2,melodelfe 5 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/5.jpg
Base Set 2,melofee 6 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/6.jpg
Base Set 2,leviator 7 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/7.jpg
Base Set 2,tygnon 8 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/8.jpg
Base Set 2,magneton 9 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/9.jpg
Base Set 2,mewtwo 10 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/10.jpg
Base Set 2,nidoking 11 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/11.jpg
Base Set 2,nidoqueen 12 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/12.jpg
Base Set 2,feunard 13 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/13.jpg
Base Set 2,roucarnage 14 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/14.jpg
Base Set 2,tartard 15 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/15.jpg
Base Set 2,raichu 16 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/16.jpg
Base Set 2,insecateur 17 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/17.jpg
Base Set 2,florizarre 18 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/18.jpg
Base Set 2,grodoudou 19 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/19.jpg
Base Set 2,electhor 20 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/20.jpg
Base Set 2,dardargnan 21 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/21.jpg
Base Set 2,draco 22 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/22.jpg
Base Set 2,triopikeur 23 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/23.jpg
Base Set 2,elektek 24 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/24.jpg
Base Set 2,electrode 25 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/25.jpg
Base Set 2,kangourex 26 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/26.jpg
Base Set 2,m. mime 27 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/27.jpg
Base Set 2,roucoups 28 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/28.jpg
Base Set 2,scarabrute 29 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/29.jpg
Base Set 2,ronflex 30 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/30.jpg
Base Set 2,aeromite 31 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/31.jpg
Base Set 2,empiflor 32 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/32.jpg
Base Set 2,arcanin 33 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/33.jpg
Base Set 2,papilusion 34 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/34.jpg
Base Set 2,reptincel 35 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/35.jpg
Base Set 2,lamantine 36 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/36.jpg
Base Set 2,dodrio 37 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/37.jpg
Base Set 2,minidraco 38 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/38.jpg
Base Set 2,noadkoko 39 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/39.jpg
Base Set 2,canarticho 40 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/40.jpg
Base Set 2,rapasdepic 41 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/41.jpg
Base Set 2,caninos 42 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/42.jpg
Base Set 2,spectrum 43 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/43.jpg
Base Set 2,herbizarre 44 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/44.jpg
Base Set 2,lippoutou 45 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/45.jpg
Base Set 2,kadabra 46 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/46.jpg
Base Set 2,coconfort 47 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/47.jpg
Base Set 2,excelangue 48 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/48.jpg
Base Set 2,machopeur 49 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/49.jpg
Base Set 2,magicarpe 50 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/50.jpg
Base Set 2,magmar 51 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/51.jpg
Base Set 2,ossatueur 52 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/52.jpg
Base Set 2,nidorina 53 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/53.jpg
Base Set 2,nidorino 54 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/54.jpg
Base Set 2,parasect 55 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/55.jpg
Base Set 2,persian 56 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/56.jpg
Base Set 2,tetarte 57 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/57.jpg
Base Set 2,rattatac 58 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/58.jpg
Base Set 2,rhinoferos 59 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/59.jpg
Base Set 2,poissoroy 60 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/60.jpg
Base Set 2,otaria 61 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/61.jpg
Base Set 2,tauros 62 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/62.jpg
Base Set 2,carabaffe 63 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/63.jpg
Base Set 2,boustiflor 64 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/64.jpg
Base Set 2,abra 65 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/65.jpg
Base Set 2,chetiflor 66 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/66.jpg
Base Set 2,bulbizarre 67 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/67.jpg
Base Set 2,chenipan 68 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/68.jpg
Base Set 2,salameche 69 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/69.jpg
Base Set 2,osselait 70 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/70.jpg
Base Set 2,taupiqueur 71 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/71.jpg
Base Set 2,doduo 72 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/72.jpg
Base Set 2,soporifik 73 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/73.jpg
Base Set 2,noeunoeuf 74 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/74.jpg
Base Set 2,fantominus 75 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/75.jpg
Base Set 2,poissirene 76 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/76.jpg
Base Set 2,rondoudou 77 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/77.jpg
Base Set 2,machoc 78 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/78.jpg
Base Set 2,magneti 79 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/79.jpg
Base Set 2,miaouss 80 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/80.jpg
Base Set 2,chrysacier 81 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/81.jpg
Base Set 2,nidoran f 82 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/82.jpg
Base Set 2,nidoran m 83 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/83.jpg
Base Set 2,onix 84 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/84.jpg
Base Set 2,paras 85 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/85.jpg
Base Set 2,roucool 86 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/86.jpg
Base Set 2,pikachu 87 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/87.jpg
Base Set 2,ptitard 88 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/88.jpg
Base Set 2,rattata 89 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/89.jpg
Base Set 2,rhinocorne 90 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/90.jpg
Base Set 2,sabelette 91 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/91.jpg
Base Set 2,piafabec 92 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/92.jpg
Base Set 2,carapuce 93 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/93.jpg
Base Set 2,staross 94 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/94.jpg
Base Set 2,stari 95 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/95.jpg
Base Set 2,saquedeneu 96 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/96.jpg
Base Set 2,mimitoss 97 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/97.jpg
Base Set 2,voltorbe 98 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/98.jpg
Base Set 2,goupix 99 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/99.jpg
Base Set 2,aspicot 100 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/100.jpg
Base Set 2,recherche informatique 101 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/101.jpg
Base Set 2,faux professeur chen 102 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/102.jpg
Base Set 2,recuperateur 103 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/103.jpg
Base Set 2,fillette 104 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/104.jpg
Base Set 2,eleveur de pokemon 105 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/105.jpg
Base Set 2,marchand de pokemon 106 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/106.jpg
Base Set 2,rappel 107 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/107.jpg
Base Set 2,double suppression d'energie 108 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/108.jpg
Base Set 2,defender 109 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/109.jpg
Base Set 2,sauvegarde d'energie 110 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/110.jpg
Base Set 2,guerison totale 111 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/111.jpg
Base Set 2,entretien 112 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/112.jpg
Base Set 2,pluspower 113 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/113.jpg
Base Set 2,centre pokemon 114 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/114.jpg
Base Set 2,pokedex 115 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/115.jpg
Base Set 2,professeur chen 116 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/116.jpg
Base Set 2,super potion 117 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/117.jpg
Base Set 2,leo 118 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/118.jpg
Base Set 2,suppression d'energie 119 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/119.jpg
Base Set 2,rafale de vent 120 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/120.jpg
Base Set 2,poke ball 121 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/121.jpg
Base Set 2,potion 122 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/122.jpg
Base Set 2,transfert 123 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/123.jpg
Base Set 2,double energie incolore 124 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/124.jpg
Base Set 2,energie combat 125 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/125.jpg
Base Set 2,energie feu 126 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/126.jpg
Base Set 2,energie plante 127 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/127.jpg
Base Set 2,energie electrique 128 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/128.jpg
Base Set 2,energie psy 129 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/129.jpg
Base Set 2,energie eau 130 130,Inconnue,130,Wizards,//www.pokecardex.com/assets/images/sets/BS2/HD/130.jpg
Black Star Nintendo,kyogre ex 1 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/1.jpg
Black Star Nintendo,groudon ex 2 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/2.jpg
Black Star Nintendo,arcko 3 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/3.jpg
Black Star Nintendo,massko 4 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/4.jpg
Black Star Nintendo,gobou 5 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/5.jpg
Black Star Nintendo,poussifeu 6 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/6.jpg
Black Star Nintendo,arcko 7 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/7.jpg
Black Star Nintendo,poussifeu 8 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/8.jpg
Black Star Nintendo,galifeu 9 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/9.jpg
Black Star Nintendo,gobou 10 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/10.jpg
Black Star Nintendo,flobio 11 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/11.jpg
Black Star Nintendo,pikachu 12 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/12.jpg
Black Star Nintendo,miaouss 13 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/13.jpg
Black Star Nintendo,latias 14 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/14.jpg
Black Star Nintendo,latios 15 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/15.jpg
Black Star Nintendo,arcko 16 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/16.jpg
Black Star Nintendo,poussifeu 17 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/17.jpg
Black Star Nintendo,gobou 18 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/18.jpg
Black Star Nintendo,chuchmur 19 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/19.jpg
Black Star Nintendo,ludicolo 20 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/20.jpg
Black Star Nintendo,jirachi 21 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/21.jpg
Black Star Nintendo,terhal 22 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/22.jpg
Black Star Nintendo,metang 23 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/23.jpg
Black Star Nintendo,eoko 24 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/24.jpg
Black Star Nintendo,libegon 25 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/25.jpg
Black Star Nintendo,vent tropical 26 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/26.jpg
Black Star Nintendo,raz de maree tropical 27 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/27.jpg
Black Star Nintendo,arene de championnat 28 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/28.jpg
Black Star Nintendo,celebi 29 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/29.jpg
Black Star Nintendo,suicune 30 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/30.jpg
Black Star Nintendo,sulfura ex 31 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/31.jpg
Black Star Nintendo,artikodin ex 32 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/32.jpg
Black Star Nintendo,electhor ex 33 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/33.jpg
Black Star Nintendo,typhlosion 34 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/34.jpg
Black Star Nintendo,pikachu d especes delta 35 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/35.jpg
Black Star Nintendo,raz de maree tropical 36 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/36.jpg
Black Star Nintendo,kyogre ex 37 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/37.jpg
Black Star Nintendo,groudon ex 38 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/38.jpg
Black Star Nintendo,rayquaza ex 39 42,Inconnue,42,Ex,//www.pokecardex.com/assets/images/sets/PRNI/HD/39.jpg
